matricula;AnoMes_Formatted;leads;trabalhado;abordado;negociado;rec_orcamento;cotado;transm_bru;transm_liq;rec_canc_transm;premio_transm;premio_rec_canc;premio_emi;ticket_med_bru;ticket_med_lid;%Trabalhado;%Abordado;%Cotado;%Conversão_Bruta;%Conversão_Líquida;%Eficiência;AnoMes_Formatted:1;monitoria;sac;tempo_logado;Status_Meta;Operador_Sequencial
4400767;202101;12;12;12;8;4;4;0;0;0;0;0;0;0;0;1;1;0,333333333;0;0;0;202101;null;null;null;abaixo da meta;1
4400767;202102;2;2;2;2;0;2;0;0;0;0;0;0;0;0;1;1;1;0;0;0;202102;null;null;null;abaixo da meta;1
4400767;202109;26;26;24;16;0;16;0;0;0;0;0;0;0;0;1;0,923076923;0,666666667;0;0;0;202109;null;null;null;abaixo da meta;1
4400767;202109;8;8;8;4;0;4;0;0;0;0;0;0;0;0;1;1;0,5;0;0;0;202109;null;null;null;abaixo da meta;2
4400768;202103;4;4;4;2;0;2;2;2;0;8606;0;8606;8606;8606;1;1;0,5;1;1;0,5;202103;null;null;null;abaixo da meta;1
4400769;202101;4;4;4;2;0;2;0;0;0;0;0;0;0;0;1;1;0,5;0;0;0;202101;67;0;21918;abaixo da meta;1
4400769;202101;4;4;4;2;0;2;0;0;0;0;0;0;0;0;1;1;0,5;0;0;0;202101;100;0;26483;abaixo da meta;2
4400769;202107;2;2;2;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;202107;67;0;21918;abaixo da meta;1
4400769;202107;2;2;2;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;202107;100;0;26483;abaixo da meta;2
4400769;202108;4;4;4;2;0;2;0;0;0;0;0;0;0;0;1;1;0,5;0;0;0;202108;67;0;21918;abaixo da meta;1
4400769;202108;4;4;4;2;0;2;0;0;0;0;0;0;0;0;1;1;0,5;0;0;0;202108;100;0;26483;abaixo da meta;2
4400769;202109;2;2;2;2;0;2;0;0;0;0;0;0;0;0;1;1;1;0;0;0;202109;67;0;21918;abaixo da meta;1
4400769;202109;2;2;2;2;0;2;0;0;0;0;0;0;0;0;1;1;1;0;0;0;202109;100;0;26483;abaixo da meta;2
4400771;202102;12;12;12;10;2;8;2;2;0;2036;0;2036;2036;2036;1;1;0,666666667;0,25;0,25;0,166666667;202102;null;null;null;abaixo da meta;1
4400773;202102;8;8;8;8;2;6;4;4;0;6756;0;6756;3378;3378;1;1;0,75;0,666666667;0,666666667;0,5;202102;83;0;26296;abaixo da meta;1
4400773;202105;8;8;8;6;2;4;2;2;0;2582;0;2582;2582;2582;1;1;0,5;0,5;0,5;0,25;202105;83;0;26296;abaixo da meta;1
4400774;202105;16;16;16;14;4;10;0;0;0;0;0;0;0;0;1;1;0,625;0;0;0;202105;null;null;null;abaixo da meta;1
4400775;202105;8;8;8;8;2;6;2;2;0;2790;0;2790;2790;2790;1;1;0,75;0,333333333;0,333333333;0,25;202105;null;null;null;abaixo da meta;1
4400776;202104;10;10;8;8;0;8;0;0;0;0;0;0;0;0;1;0,8;1;0;0;0;202104;99;0;24303;abaixo da meta;1
4400779;202101;8;8;8;2;0;2;0;0;0;0;0;0;0;0;1;1;0,25;0;0;0;202101;null;null;null;abaixo da meta;1
4400780;202105;2;2;2;2;0;2;0;0;0;0;0;0;0;0;1;1;1;0;0;0;202105;91;0;25513;abaixo da meta;1
4400780;202106;6;6;6;2;0;2;0;0;0;0;0;0;0;0;1;1;0,333333333;0;0;0;202106;91;0;25513;abaixo da meta;1
4400780;202107;4;4;4;4;0;4;0;0;0;0;0;0;0;0;1;1;1;0;0;0;202107;91;0;25513;abaixo da meta;1
4400780;202108;24;24;24;14;0;14;0;0;0;0;0;0;0;0;1;1;0,583333333;0;0;0;202108;91;0;25513;abaixo da meta;1
4400781;202109;16;16;16;10;2;8;0;0;0;0;0;0;0;0;1;1;0,5;0;0;0;202109;null;null;null;abaixo da meta;1
4400782;202107;2;2;2;2;2;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;202107;75;0;22324;abaixo da meta;1
4400782;202107;2;2;2;2;2;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;202107;77;0;23183;abaixo da meta;2
4400782;202109;6;6;6;4;0;4;2;2;0;2146;0;2146;2146;2146;1;1;0,666666667;0,5;0,5;0,333333333;202109;75;0;22324;abaixo da meta;1
4400782;202109;6;6;6;4;0;4;2;2;0;2146;0;2146;2146;2146;1;1;0,666666667;0,5;0,5;0,333333333;202109;77;0;23183;abaixo da meta;2
4400783;202104;4;4;4;2;0;2;0;0;0;0;0;0;0;0;1;1;0,5;0;0;0;202104;null;null;null;abaixo da meta;1
4400783;202108;12;12;12;8;4;4;2;2;0;3224;0;3224;3224;3224;1;1;0,333333333;0,5;0,5;0,166666667;202108;null;null;null;abaixo da meta;1
4400786;202101;8;8;8;2;0;2;2;0;2;4716;4716;0;4716;0;1;1;0,25;1;0;0;202101;null;null;null;abaixo da meta;1
4400786;202104;16;16;14;4;0;4;2;2;0;1316;0;1316;1316;1316;1;0,875;0,285714286;0,5;0,5;0,125;202104;null;null;null;abaixo da meta;1
4400786;202108;16;16;16;14;0;14;8;8;0;20258;0;20258;5064,5;5064,5;1;1;0,875;0,571428571;0,571428571;0,5;202108;null;null;null;abaixo da meta;1
4400787;202104;24;24;24;4;0;4;2;2;0;3486;0;3486;3486;3486;1;1;0,166666667;0,5;0,5;0,083333333;202104;98;0;22772;abaixo da meta;1
4400788;202103;8;8;8;8;0;8;6;6;0;31022;0;31022;10340,66667;10340,66667;1;1;1;0,75;0,75;0,75;202103;null;null;null;abaixo da meta;1
4400789;202101;10;10;10;8;2;6;2;0;2;1762;1762;0;1762;0;1;1;0,6;0,333333333;0;0;202101;null;null;null;abaixo da meta;1
4400789;202106;2;2;2;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;202106;null;null;null;abaixo da meta;1
4400790;202104;8;8;8;4;0;4;4;4;0;4018;0;4018;2009;2009;1;1;0,5;1;1;0,5;202104;61;0;23910;abaixo da meta;1
4400790;202106;10;10;10;2;0;2;0;0;0;0;0;0;0;0;1;1;0,2;0;0;0;202106;61;0;23910;abaixo da meta;1
4400791;202105;4;4;4;4;2;2;0;0;0;0;0;0;0;0;1;1;0,5;0;0;0;202105;53;0;21071;abaixo da meta;1
4400792;202109;14;14;14;12;0;12;2;2;0;4860;0;4860;4860;4860;1;1;0,857142857;0,166666667;0,166666667;0,142857143;202109;96;0;25617;abaixo da meta;1
4400793;202101;14;14;12;4;0;4;2;2;0;2306;0;2306;2306;2306;1;0,857142857;0,333333333;0,5;0,5;0,142857143;202101;70;0;25201;abaixo da meta;1
4400793;202105;2;2;2;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;202105;70;0;25201;abaixo da meta;1
4400796;202104;30;30;30;22;6;16;2;2;0;6864;0;6864;6864;6864;1;1;0,533333333;0,125;0,125;0,066666667;202104;null;null;null;abaixo da meta;1
4400797;202108;24;24;24;16;0;16;2;2;0;2592;0;2592;2592;2592;1;1;0,666666667;0,125;0,125;0,083333333;202108;96;0;25724;abaixo da meta;1
4400798;202108;12;12;12;12;0;12;12;10;2;74914;27506;47408;12485,66667;9481,6;1;1;1;1;0,833333333;0,833333333;202108;null;null;null;abaixo da meta;1
4400799;202107;10;10;10;6;2;4;4;4;0;6394;0;6394;3197;3197;1;1;0,4;1;1;0,4;202107;73;0;21423;abaixo da meta;1
4400799;202108;12;12;12;6;0;6;0;0;0;0;0;0;0;0;1;1;0,5;0;0;0;202108;73;0;21423;abaixo da meta;1
4400800;202107;6;6;6;4;0;4;2;2;0;4520;0;4520;4520;4520;1;1;0,666666667;0,5;0,5;0,333333333;202107;81;0;28405;abaixo da meta;1
4400800;202108;14;14;14;12;2;10;6;6;0;12960;0;12960;4320;4320;1;1;0,714285714;0,6;0,6;0,428571429;202108;81;0;28405;abaixo da meta;1
4400801;202101;14;14;14;8;0;8;2;2;0;7036;0;7036;7036;7036;1;1;0,571428571;0,25;0,25;0,142857143;202101;54;0;25339;abaixo da meta;1
4400801;202101;14;14;14;8;0;8;2;2;0;7036;0;7036;7036;7036;1;1;0,571428571;0,25;0,25;0,142857143;202101;87;0;23964;abaixo da meta;2
4400801;202102;16;16;16;12;2;10;2;2;0;4912;0;4912;4912;4912;1;1;0,625;0,2;0,2;0,125;202102;54;0;25339;abaixo da meta;1
4400801;202102;16;16;16;12;2;10;2;2;0;4912;0;4912;4912;4912;1;1;0,625;0,2;0,2;0,125;202102;87;0;23964;abaixo da meta;2
4400801;202103;14;14;14;8;2;6;2;2;0;2200;0;2200;2200;2200;1;1;0,428571429;0,333333333;0,333333333;0,142857143;202103;54;0;25339;abaixo da meta;1
4400801;202103;14;14;14;8;2;6;2;2;0;2200;0;2200;2200;2200;1;1;0,428571429;0,333333333;0,333333333;0,142857143;202103;87;0;23964;abaixo da meta;2
4400802;202102;2;2;2;2;0;2;2;2;0;1322;0;1322;1322;1322;1;1;1;1;1;1;202102;70;0;28992;abaixo da meta;1
4400802;202106;16;16;16;8;0;8;2;2;0;2714;0;2714;2714;2714;1;1;0,5;0,25;0,25;0,125;202106;70;0;28992;abaixo da meta;1
4400803;202104;4;4;2;2;0;2;2;2;0;2368;0;2368;2368;2368;1;0,5;1;1;1;0,5;202104;null;null;null;abaixo da meta;1
4400804;202104;6;6;6;4;2;2;0;0;0;0;0;0;0;0;1;1;0,333333333;0;0;0;202104;100;0;24369;abaixo da meta;1
4400805;202106;18;18;18;6;0;6;2;2;0;2966;0;2966;2966;2966;1;1;0,333333333;0,333333333;0,333333333;0,111111111;202106;null;null;null;abaixo da meta;1
4400806;202106;2;2;2;2;0;2;0;0;0;0;0;0;0;0;1;1;1;0;0;0;202106;null;null;null;abaixo da meta;1
4400806;202109;6;6;6;4;0;4;0;0;0;0;0;0;0;0;1;1;0,666666667;0;0;0;202109;null;null;null;abaixo da meta;1
4400807;202107;10;10;10;2;0;2;0;0;0;0;0;0;0;0;1;1;0,2;0;0;0;202107;null;null;null;abaixo da meta;1
4400809;202101;2;2;2;2;0;2;0;0;0;0;0;0;0;0;1;1;1;0;0;0;202101;84;0;22375;abaixo da meta;1
4400809;202102;2;2;2;2;0;2;0;0;0;0;0;0;0;0;1;1;1;0;0;0;202102;84;0;22375;abaixo da meta;1
4400809;202109;22;22;20;18;4;14;2;2;0;3280;0;3280;3280;3280;1;0,909090909;0,7;0,142857143;0,142857143;0,090909091;202109;84;0;22375;abaixo da meta;1
4400810;202105;16;16;16;16;6;10;8;8;0;42894;0;42894;10723,5;10723,5;1;1;0,625;0,8;0,8;0,5;202105;81;0;24088;abaixo da meta;1
4400812;202108;6;6;6;6;0;6;2;2;0;1582;0;1582;1582;1582;1;1;1;0,333333333;0,333333333;0,333333333;202108;50;0;25506;abaixo da meta;1
4400813;202103;16;16;16;6;0;6;0;0;0;0;0;0;0;0;1;1;0,375;0;0;0;202103;77;0;25072;abaixo da meta;1
4400813;202104;22;22;22;16;0;16;2;2;0;3490;0;3490;3490;3490;1;1;0,727272727;0,125;0,125;0,090909091;202104;77;0;25072;abaixo da meta;1
4400813;202108;24;22;18;18;2;16;0;0;0;0;0;0;0;0;0,916666667;0,818181818;0,888888889;0;0;0;202108;77;0;25072;abaixo da meta;1
4400816;202102;4;4;4;4;0;4;0;0;0;0;0;0;0;0;1;1;1;0;0;0;202102;null;null;null;abaixo da meta;1
4400818;202103;14;14;14;10;4;6;0;0;0;0;0;0;0;0;1;1;0,428571429;0;0;0;202103;99;0;22389;abaixo da meta;1
4400818;202107;24;24;24;18;2;16;2;2;0;4718;0;4718;4718;4718;1;1;0,666666667;0,125;0,125;0,083333333;202107;99;0;22389;abaixo da meta;1
4400819;202102;24;24;24;20;0;20;8;8;0;11312;0;11312;2828;2828;1;1;0,833333333;0,4;0,4;0,333333333;202102;55;0;23980;abaixo da meta;1
4400819;202102;24;24;24;20;0;20;8;8;0;11312;0;11312;2828;2828;1;1;0,833333333;0,4;0,4;0,333333333;202102;65;0;26602;abaixo da meta;2
4400819;202105;50;50;20;16;2;14;0;0;0;0;0;0;0;0;1;0,4;0,7;0;0;0;202105;55;0;23980;abaixo da meta;1
4400819;202105;50;50;20;16;2;14;0;0;0;0;0;0;0;0;1;0,4;0,7;0;0;0;202105;65;0;26602;abaixo da meta;2
4400820;202109;20;20;20;16;4;12;10;8;2;18794;4450;14344;3758,8;3586;1;1;0,6;0,833333333;0,666666667;0,4;202109;55;0;22439;abaixo da meta;1
4400821;202104;4;4;4;4;2;2;0;0;0;0;0;0;0;0;1;1;0,5;0;0;0;202104;98;0;23583;abaixo da meta;1
4400821;202109;10;10;10;8;2;6;0;0;0;0;0;0;0;0;1;1;0,6;0;0;0;202109;98;0;23583;abaixo da meta;1
4400822;202103;2;2;2;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;202103;null;null;null;abaixo da meta;1
4400822;202107;8;8;8;8;2;6;4;4;0;5584;0;5584;2792;2792;1;1;0,75;0,666666667;0,666666667;0,5;202107;null;null;null;abaixo da meta;1
4400823;202103;12;12;12;10;0;10;6;6;0;18414;0;18414;6138;6138;1;1;0,833333333;0,6;0,6;0,5;202103;89;0;23332;abaixo da meta;1
4400823;202105;14;14;14;10;0;10;2;2;0;8220;0;8220;8220;8220;1;1;0,714285714;0,2;0,2;0,142857143;202105;89;0;23332;abaixo da meta;1
4400823;202108;22;22;22;18;2;16;2;2;0;6106;0;6106;6106;6106;1;1;0,727272727;0,125;0,125;0,090909091;202108;89;0;23332;abaixo da meta;1
4400824;202104;6;6;6;6;2;4;0;0;0;0;0;0;0;0;1;1;0,666666667;0;0;0;202104;null;null;null;abaixo da meta;1
4400825;202108;2;2;2;2;0;2;2;2;0;5516;0;5516;5516;5516;1;1;1;1;1;1;202108;null;null;null;abaixo da meta;1
4400826;202101;10;10;10;10;0;10;10;8;2;18524;3646;14878;3704,8;3719,5;1;1;1;1;0,8;0,8;202101;60;0;29338;abaixo da meta;1
4400826;202101;10;10;10;10;0;10;10;8;2;18524;3646;14878;3704,8;3719,5;1;1;1;1;0,8;0,8;202101;69;0;26918;abaixo da meta;2
4400826;202105;14;14;14;2;0;2;2;2;0;4218;0;4218;4218;4218;1;1;0,142857143;1;1;0,142857143;202105;60;0;29338;abaixo da meta;1
4400826;202105;14;14;14;2;0;2;2;2;0;4218;0;4218;4218;4218;1;1;0,142857143;1;1;0,142857143;202105;69;0;26918;abaixo da meta;2
4400826;202108;10;10;10;6;2;4;0;0;0;0;0;0;0;0;1;1;0,4;0;0;0;202108;60;0;29338;abaixo da meta;1
4400826;202108;10;10;10;6;2;4;0;0;0;0;0;0;0;0;1;1;0,4;0;0;0;202108;69;0;26918;abaixo da meta;2
4400828;202104;4;4;4;4;0;4;0;0;0;0;0;0;0;0;1;1;1;0;0;0;202104;76;0;29154;abaixo da meta;1
4400828;202104;4;4;4;4;0;4;0;0;0;0;0;0;0;0;1;1;1;0;0;0;202104;81;0;22607;abaixo da meta;2
4400828;202105;2;2;2;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;202105;76;0;29154;abaixo da meta;1
4400828;202105;2;2;2;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;202105;81;0;22607;abaixo da meta;2
4400828;202109;12;12;12;10;0;10;4;4;0;4924;0;4924;2462;2462;1;1;0,833333333;0,4;0,4;0,333333333;202109;76;0;29154;abaixo da meta;1
4400828;202109;12;12;12;10;0;10;4;4;0;4924;0;4924;2462;2462;1;1;0,833333333;0,4;0,4;0,333333333;202109;81;0;22607;abaixo da meta;2
4400829;202103;2;2;2;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;202103;null;null;null;abaixo da meta;1
4400830;202105;14;14;14;14;0;14;4;4;0;10640;0;10640;5320;5320;1;1;1;0,285714286;0,285714286;0,285714286;202105;null;null;null;abaixo da meta;1
4400831;202102;2;2;2;2;0;2;2;2;0;5816;0;5816;5816;5816;1;1;1;1;1;1;202102;null;null;null;abaixo da meta;1
4400831;202109;8;8;8;8;0;8;6;6;0;14404;0;14404;4801,333334;4801,333334;1;1;1;0,75;0,75;0,75;202109;null;null;null;abaixo da meta;1
4400832;202104;8;8;8;4;0;4;2;2;0;3174;0;3174;3174;3174;1;1;0,5;0,5;0,5;0,25;202104;null;null;null;abaixo da meta;1
4400833;202101;6;6;6;4;0;4;0;0;0;0;0;0;0;0;1;1;0,666666667;0;0;0;202101;56;0;22241;abaixo da meta;1
4400833;202101;18;18;18;10;4;6;2;2;0;14296;0;14296;14296;14296;1;1;0,333333333;0,333333333;0,333333333;0,111111111;202101;56;0;22241;abaixo da meta;2
4400833;202109;2;2;2;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;202109;56;0;22241;abaixo da meta;1
4400834;202104;2;2;2;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;202104;null;null;null;abaixo da meta;1
4400836;202103;20;20;20;4;0;4;2;2;0;1904;0;1904;1904;1904;1;1;0,2;0,5;0,5;0,1;202103;99;0;22243;abaixo da meta;1
4400836;202109;10;10;10;10;4;6;2;2;0;5402;0;5402;5402;5402;1;1;0,6;0,333333333;0,333333333;0,2;202109;99;0;22243;abaixo da meta;1
4400839;202108;14;14;14;10;0;10;4;4;0;6008;0;6008;3004;3004;1;1;0,714285714;0,4;0,4;0,285714286;202108;null;null;null;abaixo da meta;1
4400840;202106;32;32;24;22;4;18;2;2;0;6088;0;6088;6088;6088;1;0,75;0,75;0,111111111;0,111111111;0,0625;202106;86;0;27294;abaixo da meta;1
4400841;202107;14;14;12;12;0;12;4;4;0;4258;0;4258;2129;2129;1;0,857142857;1;0,333333333;0,333333333;0,285714286;202107;null;null;null;abaixo da meta;1
4400841;202109;20;20;16;14;4;10;2;2;0;6792;0;6792;6792;6792;1;0,8;0,625;0,2;0,2;0,1;202109;null;null;null;abaixo da meta;1
4400841;202109;12;12;12;10;2;8;0;0;0;0;0;0;0;0;1;1;0,666666667;0;0;0;202109;null;null;null;abaixo da meta;2
4400842;202105;2;2;2;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;202105;51;0;21807;abaixo da meta;1
4400842;202106;8;8;8;2;0;2;0;0;0;0;0;0;0;0;1;1;0,25;0;0;0;202106;51;0;21807;abaixo da meta;1
4400842;202109;10;10;10;8;0;8;4;4;0;12536;0;12536;6268;6268;1;1;0,8;0,5;0,5;0,4;202109;51;0;21807;abaixo da meta;1
4400843;202108;6;6;6;6;2;4;2;2;0;2638;0;2638;2638;2638;1;1;0,666666667;0,5;0,5;0,333333333;202108;94;0;27261;abaixo da meta;1
4400843;202109;2;2;2;2;0;2;2;2;0;4312;0;4312;4312;4312;1;1;1;1;1;1;202109;94;0;27261;abaixo da meta;1
4400844;202104;16;16;16;10;0;10;2;2;0;5974;0;5974;5974;5974;1;1;0,625;0,2;0,2;0,125;202104;null;null;null;abaixo da meta;1
4400844;202106;6;6;6;2;0;2;0;0;0;0;0;0;0;0;1;1;0,333333333;0;0;0;202106;null;null;null;abaixo da meta;1
4400845;202101;4;4;4;2;2;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;202101;null;null;null;abaixo da meta;1
4400846;202101;6;6;6;2;2;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;202101;97;0;23377;abaixo da meta;1
4400846;202109;14;14;14;8;0;8;6;6;0;23320;0;23320;7773,333334;7773,333334;1;1;0,571428571;0,75;0,75;0,428571429;202109;97;0;23377;abaixo da meta;1
4400847;202101;2;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;202101;79;0;23770;abaixo da meta;1
4400851;202107;20;20;18;16;2;14;8;8;0;24278;0;24278;6069,5;6069,5;1;0,9;0,777777778;0,571428571;0,571428571;0,4;202107;67;0;28861;abaixo da meta;1
4400851;202107;20;20;18;16;2;14;8;8;0;24278;0;24278;6069,5;6069,5;1;0,9;0,777777778;0,571428571;0,571428571;0,4;202107;76;0;24189;abaixo da meta;2
4400851;202108;2;2;2;2;2;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;202108;67;0;28861;abaixo da meta;1
4400851;202108;2;2;2;2;2;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;202108;76;0;24189;abaixo da meta;2
4400852;202108;8;8;8;2;2;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;202108;null;null;null;abaixo da meta;1
4400853;202105;10;10;10;10;2;8;4;4;0;10628;0;10628;5314;5314;1;1;0,8;0,5;0,5;0,4;202105;null;null;null;abaixo da meta;1
4400854;202101;12;12;12;12;2;10;4;4;0;4326;0;4326;2163;2163;1;1;0,833333333;0,4;0,4;0,333333333;202101;null;null;null;abaixo da meta;1
4400855;202101;6;6;4;4;0;4;2;2;0;5580;0;5580;5580;5580;1;0,666666667;1;0,5;0,5;0,333333333;202101;82;0;26785;abaixo da meta;1
4400856;202103;8;8;8;6;0;6;2;2;0;6890;0;6890;6890;6890;1;1;0,75;0,333333333;0,333333333;0,25;202103;null;null;null;abaixo da meta;1
4400856;202109;20;20;20;18;2;16;0;0;0;0;0;0;0;0;1;1;0,8;0;0;0;202109;null;null;null;abaixo da meta;1
4400857;202101;12;12;12;12;0;12;4;4;0;5942;0;5942;2971;2971;1;1;1;0,333333333;0,333333333;0,333333333;202101;100;0;25668;abaixo da meta;1
4400857;202104;20;20;20;12;2;10;2;2;0;5470;0;5470;5470;5470;1;1;0,5;0,2;0,2;0,1;202104;100;0;25668;abaixo da meta;1
4400858;202101;14;14;14;10;0;10;2;2;0;4296;0;4296;4296;4296;1;1;0,714285714;0,2;0,2;0,142857143;202101;63;0;26579;abaixo da meta;1
4400858;202101;14;14;14;10;0;10;2;2;0;4296;0;4296;4296;4296;1;1;0,714285714;0,2;0,2;0,142857143;202101;68;0;23861;abaixo da meta;2
4400858;202107;12;12;12;10;0;10;8;8;0;15488;0;15488;3872;3872;1;1;0,833333333;0,8;0,8;0,666666667;202107;63;0;26579;abaixo da meta;1
4400858;202107;12;12;12;10;0;10;8;8;0;15488;0;15488;3872;3872;1;1;0,833333333;0,8;0,8;0,666666667;202107;68;0;23861;abaixo da meta;2
4400858;202108;8;8;8;4;2;2;0;0;0;0;0;0;0;0;1;1;0,25;0;0;0;202108;63;0;26579;abaixo da meta;1
4400858;202108;8;8;8;4;2;2;0;0;0;0;0;0;0;0;1;1;0,25;0;0;0;202108;68;0;23861;abaixo da meta;2
4400860;202104;12;12;12;6;0;6;0;0;0;0;0;0;0;0;1;1;0,5;0;0;0;202104;null;null;null;abaixo da meta;1
4400861;202102;12;12;12;8;0;8;0;0;0;0;0;0;0;0;1;1;0,666666667;0;0;0;202102;86;0;26896;abaixo da meta;1
4400861;202104;18;18;8;6;2;4;0;0;0;0;0;0;0;0;1;0,444444444;0,5;0;0;0;202104;86;0;26896;abaixo da meta;1
4400862;202102;8;8;8;6;4;2;0;0;0;0;0;0;0;0;1;1;0,25;0;0;0;202102;60;0;23659;abaixo da meta;1
4400863;202106;6;6;6;6;2;4;4;4;0;5602;0;5602;2801;2801;1;1;0,666666667;1;1;0,666666667;202106;96;0;26057;abaixo da meta;1
4400864;202103;20;20;20;20;4;16;8;8;0;11936;0;11936;2984;2984;1;1;0,8;0,5;0,5;0,4;202103;72;0;27485;abaixo da meta;1
4400864;202103;20;20;20;20;4;16;8;8;0;11936;0;11936;2984;2984;1;1;0,8;0,5;0,5;0,4;202103;76;0;28197;abaixo da meta;2
4400864;202104;44;44;24;16;0;16;6;6;0;8490;0;8490;2830;2830;1;0,545454545;0,666666667;0,375;0,375;0,136363636;202104;72;0;27485;abaixo da meta;1
4400864;202104;44;44;24;16;0;16;6;6;0;8490;0;8490;2830;2830;1;0,545454545;0,666666667;0,375;0,375;0,136363636;202104;76;0;28197;abaixo da meta;2
4400864;202106;24;24;24;10;0;10;8;8;0;18016;0;18016;4504;4504;1;1;0,416666667;0,8;0,8;0,333333333;202106;72;0;27485;abaixo da meta;1
4400864;202106;24;24;24;10;0;10;8;8;0;18016;0;18016;4504;4504;1;1;0,416666667;0,8;0,8;0,333333333;202106;76;0;28197;abaixo da meta;2
4400865;202104;10;10;10;10;6;4;2;2;0;8758;0;8758;8758;8758;1;1;0,4;0,5;0,5;0,2;202104;66;0;28591;abaixo da meta;1
4400865;202106;18;18;18;10;4;6;2;2;0;4576;0;4576;4576;4576;1;1;0,333333333;0,333333333;0,333333333;0,111111111;202106;66;0;28591;abaixo da meta;1
4400866;202103;4;4;4;4;0;4;4;4;0;5298;0;5298;2649;2649;1;1;1;1;1;1;202103;null;null;null;abaixo da meta;1
4400867;202104;2;2;2;2;0;2;0;0;0;0;0;0;0;0;1;1;1;0;0;0;202104;53;0;22397;abaixo da meta;1
4400867;202104;2;2;2;2;0;2;0;0;0;0;0;0;0;0;1;1;1;0;0;0;202104;70;0;29209;abaixo da meta;2
4400867;202105;2;2;2;2;2;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;202105;53;0;22397;abaixo da meta;1
4400867;202105;2;2;2;2;2;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;202105;70;0;29209;abaixo da meta;2
4400867;202109;54;54;54;38;4;34;16;16;0;40034;0;40034;5004,25;5004,25;1;1;0,62962963;0,470588235;0,470588235;0,296296296;202109;53;0;22397;abaixo da meta;1
4400867;202109;54;54;54;38;4;34;16;16;0;40034;0;40034;5004,25;5004,25;1;1;0,62962963;0,470588235;0,470588235;0,296296296;202109;70;0;29209;abaixo da meta;2
4400868;202105;2;2;2;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;202105;65;0;25063;abaixo da meta;1
4400868;202106;18;18;18;18;4;14;8;8;0;13858;0;13858;3464,5;3464,5;1;1;0,777777778;0,571428571;0,571428571;0,444444444;202106;65;0;25063;abaixo da meta;1
4400870;202104;4;4;4;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;202104;58;0;22531;abaixo da meta;1
4400870;202107;10;10;10;8;2;6;0;0;0;0;0;0;0;0;1;1;0,6;0;0;0;202107;58;0;22531;abaixo da meta;1
4400871;202103;16;16;16;8;0;8;4;4;0;11576;0;11576;5788;5788;1;1;0,5;0,5;0,5;0,25;202103;70;0;21756;abaixo da meta;1
4400871;202103;30;30;30;10;0;10;2;2;0;3690;0;3690;3690;3690;1;1;0,333333333;0,2;0,2;0,066666667;202103;70;0;21756;abaixo da meta;2
4400871;202104;14;14;14;12;0;12;0;0;0;0;0;0;0;0;1;1;0,857142857;0;0;0;202104;70;0;21756;abaixo da meta;1
4400872;202102;14;14;14;4;0;4;0;0;0;0;0;0;0;0;1;1;0,285714286;0;0;0;202102;96;0;28113;abaixo da meta;1
4400873;202103;10;10;10;10;0;10;6;6;0;10776;0;10776;3592;3592;1;1;1;0,6;0,6;0,6;202103;99;0;25613;abaixo da meta;1
4400874;202102;4;4;4;4;0;4;2;2;0;18502;0;18502;18502;18502;1;1;1;0,5;0,5;0,5;202102;86;0;24905;abaixo da meta;1
4400875;202103;20;20;16;12;0;12;4;4;0;5208;0;5208;2604;2604;1;0,8;0,75;0,333333333;0,333333333;0,2;202103;null;null;null;abaixo da meta;1
4400876;202101;22;22;22;10;0;10;2;2;0;2200;0;2200;2200;2200;1;1;0,454545455;0,2;0,2;0,090909091;202101;82;0;26628;abaixo da meta;1
4400878;202105;20;20;20;10;2;8;0;0;0;0;0;0;0;0;1;1;0,4;0;0;0;202105;80;0;24921;abaixo da meta;1
4400878;202107;2;2;2;2;0;2;0;0;0;0;0;0;0;0;1;1;1;0;0;0;202107;80;0;24921;abaixo da meta;1
4400878;202109;20;20;20;18;2;16;0;0;0;0;0;0;0;0;1;1;0,8;0;0;0;202109;80;0;24921;abaixo da meta;1
